year,day,month,weekend_nights,week_nights,room_type,is_Holiday,adr
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,3,0,6400
2016,30,10,1,1,0,1,2499
2016,3,11,0,1,0,0,2499
2016,2,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,2,11,0,1,0,0,2499
2016,3,11,0,1,0,0,2499
2016,3,11,0,1,0,0,2499
2016,2,11,0,1,0,0,2499
2016,3,11,0,1,3,0,6400
2016,3,11,0,1,3,0,6400
2016,5,11,1,1,0,0,2499
2016,2,11,0,1,3,0,6400
2016,1,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,0,0,2499
2016,4,11,0,1,3,0,6400
2016,4,11,0,1,3,0,6400
2016,2,11,0,1,0,0,2499
2016,31,10,1,1,3,0,6799
2016,2,11,0,1,0,0,2499
2016,5,11,0,1,0,0,2499
2017,23,1,1,1,0,0,2499
2016,5,11,0,1,3,0,6400
2016,3,11,1,1,0,0,2499
2016,6,11,1,0,3,0,6799
2016,2,11,1,1,0,0,2499
2016,7,11,0,0,0,0,2499
2016,7,11,1,1,0,0,2499
2016,31,10,1,1,0,0,2499
2016,2,11,1,1,0,0,2499
2016,1,11,1,1,2,0,4899
2016,6,11,1,0,0,0,2499
2016,3,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,2,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,3,0,6799
2016,3,11,1,1,0,0,2499
2016,6,11,1,0,0,0,2499
2016,4,11,1,1,3,0,6799
2016,5,11,1,1,0,0,2499
2016,4,11,1,1,3,0,6799
2016,2,11,1,1,0,0,2499
2016,4,11,1,1,3,0,6799
2016,31,10,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,3,11,1,1,0,0,2499
2016,3,11,1,1,0,0,2499
2016,2,11,1,1,0,0,2499
2016,4,11,1,1,3,0,6799
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,3,11,1,1,3,0,6799
2016,4,11,1,1,0,0,2499
2016,2,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,6,11,1,0,3,0,6799
2016,3,11,1,1,0,0,2499
2016,6,11,1,0,0,0,2499
2016,3,11,1,1,0,0,2499
2016,2,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,3,11,1,1,0,0,2499
2016,2,11,1,1,0,0,2499
2016,3,11,1,1,3,0,6799
2016,2,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,3,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,6,11,1,0,0,0,2499
2016,7,11,0,0,0,0,2499
2016,6,11,1,0,0,0,2499
2016,8,11,0,0,0,0,2499
2016,7,11,1,0,3,0,6799
2016,12,11,1,1,3,0,6500
2017,3,5,0,1,0,0,2499
2017,3,5,0,1,0,0,2499
2017,19,6,1,0,5,0,2499
2016,3,11,1,1,0,0,2499
2016,4,11,1,1,3,0,6799
2016,7,11,1,0,0,0,2499
2016,5,11,1,1,0,0,2499
2016,7,11,1,0,0,0,2499
2016,8,11,0,0,4,0,13201
2016,7,11,1,0,0,0,2499
2016,8,11,0,1,0,0,2499
2016,6,11,1,0,0,0,2499
2016,6,11,1,0,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,4,11,1,1,3,0,6799
2016,5,11,1,1,3,0,6799
2016,6,11,1,0,3,0,6799
2016,2,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,1,11,1,1,0,0,2499
2016,9,11,0,0,0,0,2499
2016,7,11,1,1,0,0,2499
2016,8,11,0,1,3,0,6101
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,7,11,1,1,3,0,6799
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,8,11,0,1,3,0,6101
2016,8,11,0,1,3,0,6101
2016,8,11,0,1,0,0,2499
2016,3,11,1,1,0,0,2499
2016,8,11,0,1,3,0,6101
2016,22,11,0,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,10,11,0,0,3,0,6101
2016,21,12,0,1,0,0,2499
2016,5,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,7,11,1,1,3,0,6799
2016,10,11,0,1,3,0,6101
2016,6,11,1,1,3,0,6799
2016,6,11,1,1,3,0,6799
2016,6,11,1,1,3,0,6799
2016,6,11,1,1,3,0,6799
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,8,11,0,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,4,11,1,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,8,11,0,1,3,0,6101
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,6,11,1,1,0,0,2499
2016,8,11,0,1,3,0,6101
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,5,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,7,11,1,1,5,0,2499
2016,9,11,0,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,3,0,6799
2016,7,11,1,1,3,0,6799
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,4,0,13899
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,5,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,7,11,1,1,3,0,6799
2016,8,11,0,1,0,0,2499
2016,13,11,1,0,3,0,6500
2016,7,11,1,1,3,0,6799
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,11,11,0,0,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,6,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,3,0,6799
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,19,10,1,1,4,0,13600
2016,6,11,1,1,3,0,6799
2016,10,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,7,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,4,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,5,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,6,11,1,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,10,11,0,1,5,0,2499
2016,10,11,0,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,7,11,1,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,5,11,1,1,4,0,13899
2016,7,11,1,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,11,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,11,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,1,11,1,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,5,11,1,1,0,0,2499
2016,8,11,0,1,3,0,6101
2016,10,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,9,11,0,1,5,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,6,11,1,1,3,0,6799
2016,10,11,0,1,6,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,8,11,0,1,0,0,2499
2016,9,11,0,1,3,0,6101
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,6,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,3,0,6101
2016,11,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,1,0,2601
2016,9,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,10,11,0,1,3,0,6101
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,9,11,0,1,0,0,2499
2016,11,11,0,1,5,0,2499
2016,11,11,0,1,0,0,2499
2016,12,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,11,11,0,1,0,0,2499
2016,11,11,0,1,1,0,2601
2016,7,11,1,1,3,0,6799
2016,7,11,1,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,10,11,0,1,0,0,2499
2016,7,11,1,1,0,0,2499
2016,5,11,1,1,3,0,6799
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,3,0,6500
2016,8,11,1,1,3,0,6500
2016,12,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,9,11,1,1,3,0,6500
2016,9,11,1,1,3,0,6500
2016,10,11,1,1,3,0,6500
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,13,11,1,0,5,0,2499
2016,10,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,11,11,1,1,3,0,6500
2016,8,11,1,1,5,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,10,11,1,1,3,0,6500
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,10,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,11,11,1,1,3,0,6500
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,9,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,12,11,1,1,3,0,6500
2016,9,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,3,0,6500
2016,11,11,1,1,3,0,6500
2016,12,11,1,1,3,0,6500
2016,14,11,1,0,0,0,2499
2016,11,11,1,1,3,0,6500
2016,12,11,1,1,0,0,2499
2016,3,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,14,11,1,0,0,0,2499
2016,14,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,14,11,1,0,0,0,2499
2016,10,11,1,1,0,0,2499
2016,14,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,14,11,1,0,0,0,2499
2016,10,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,13,11,1,0,0,0,2499
2016,12,11,1,1,3,0,6500
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,15,11,0,0,0,0,2499
2016,12,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,12,11,1,1,3,0,6500
2016,13,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,14,11,1,0,0,0,2499
2016,11,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,3,0,6500
2016,14,11,1,0,0,0,2499
2016,14,11,1,0,0,0,2499
2016,14,11,1,0,0,0,2499
2016,13,11,1,0,0,0,2499
2016,12,11,1,1,3,0,6500
2016,12,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,12,11,1,1,3,0,6500
2016,13,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,10,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2017,3,3,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,16,11,0,0,3,0,6101
2016,12,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,12,11,1,1,4,0,13600
2016,14,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,8,11,1,1,3,0,6500
2016,11,11,1,1,5,0,2499
2016,16,11,0,1,3,0,6101
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,15,11,0,1,3,0,6101
2016,16,11,0,1,4,0,13201
2016,15,11,0,1,0,0,2499
2016,16,11,0,1,3,0,6101
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,13,11,1,1,3,0,6500
2016,12,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,3,0,6500
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,15,11,0,1,4,0,13201
2016,15,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,3,0,6500
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,3,0,6500
2016,13,11,1,1,0,0,2499
2016,16,11,0,1,3,0,6101
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,16,11,0,1,3,0,6101
2016,14,11,1,1,3,0,6500
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,12,11,1,1,3,0,6500
2016,13,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,3,0,6500
2016,17,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,14,11,1,1,3,0,6500
2016,16,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,3,0,6500
2016,14,11,1,1,3,0,6500
2016,14,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,22,9,1,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,14,11,1,1,3,0,6500
2016,15,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,11,11,1,1,3,0,6500
2016,11,11,1,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,19,11,0,0,0,0,2499
2016,19,11,0,0,0,0,2499
2016,16,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,13,11,1,1,3,0,6500
2016,16,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,13,11,1,1,3,0,6500
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,18,11,0,1,0,0,2499
2016,18,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,3,0,6101
2016,18,11,0,1,0,0,2499
2016,18,11,0,1,0,0,2499
2016,16,11,0,1,4,0,13201
2016,15,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,18,11,0,1,0,0,2499
2016,18,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,14,11,1,1,3,0,6500
2016,15,11,0,1,0,0,2499
2016,14,11,1,1,0,0,2499
2016,12,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,17,11,0,1,3,0,6101
2016,16,11,0,1,0,0,2499
2016,17,11,0,1,3,0,6101
2016,16,11,0,1,3,0,6101
2016,14,11,1,1,0,0,2499
2016,11,11,1,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,17,11,0,1,3,0,6101
2016,14,11,1,1,3,0,6500
2016,18,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,18,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,15,11,0,1,0,0,2499
2016,17,11,0,1,0,0,2499
2016,13,11,1,1,0,0,2499
2016,19,11,0,1,0,0,2499
2016,16,11,0,1,0,0,2499
2016,19,11,0,1,0,0,2499
